Title,ID,Rating,Release Year,Duration
3924. Enthiran,tt1305797,7.1,2009,2h 54m
3925. The Contractor,tt10323676,5.8,1h 48m,1h 43m
3926. Secretariat,tt1028576,7.2,Not Rated,2h 3m
3927. The Greatest Beer Run Ever,tt10268488,6.8,2009,2h 6m
3928. Ken Park,tt0209077,5.8,1h 40m,1h 33m
3929. A Lonely Place to Die,tt1422136,6.2,PG-13,1h 39m
3930. Hours,tt2094018,6.3,2009,1h 37m
3931. The Lego Ninjago Movie,tt3014284,6.0,1h 34m,1h 41m
3932. The Sisterhood of the Traveling Pants 2,tt1018785,6.2,R,1h 59m
3933. Monster,tt23736044,7.8,2007,2h 7m
3934. Fatman,tt10310140,5.9,1h 34m,1h 40m
3935. Vacation Friends,tt3626476,6.3,R,1h 43m
3936. School for Scoundrels,tt0462519,5.9,2001,1h 40m
3937. Diary of a Wimpy Kid: Dog Days,tt2023453,6.3,1h 35m,1h 34m
3938. Second Act,tt2126357,5.8,PG,1h 43m
3939. The Oxford Murders,tt0488604,6.1,2008,1h 48m
3940. Testament of Youth,tt1441953,7.2,1h 44m,2h 9m
3941. Stick It,tt0430634,6.4,PG-13,1h 43m
3942. 12 Rounds,tt1160368,5.6,2016,1h 48m
3943. Serena,tt1247690,5.4,2h,1h 49m
3944. Friday After Next,tt0293815,5.8,PG-13,1h 25m
3945. Scoob!,tt3152592,5.6,2012,1h 33m
3946. My Boss's Daughter,tt0270980,4.7,1h 25m,1h 26m
3947. Riding in Cars with Boys,tt0200027,6.5,R,2h 12m
3948. Falling for Christmas,tt14715170,5.3,2001,1h 33m
3949. Zero,tt6527426,5.2,1h 41m,2h 44m
3950. Satyaprem Ki Katha,tt14914988,6.7,PG-13,2h 26m
3951. The Happytime Murders,tt1308728,5.5,2018,1h 31m
3952. The Good Lie,tt2652092,7.4,1h 30m,1h 50m
3953. Under the Shadow,tt4273292,6.8,TV-MA,1h 24m
"3954. Yours, Mine & Ours",tt0443295,5.5,2017,1h 28m
3955. Kho Gaye Hum Kahan,tt15434074,7.4,2h 3m,2h 15m
3956. Dhoom 2,tt0441048,6.6,TV-MA,2h 32m
3957. Artemis Fowl,tt3089630,4.3,2018,1h 35m
3958. Runway 34,tt11460992,7.0,1h 42m,2h 25m
3959. Holiday,tt2556308,7.2,PG-13,2h 40m
3960. Rabbit-Proof Fence,tt0252444,7.4,2013,1h 34m
3961. The Nut Job,tt1821658,5.7,1h 45m,1h 25m
3962. A Hero,tt11777738,7.5,PG-13,2h 7m
3963. Valentine,tt0242998,4.9,2002,1h 36m
3964. Sightseers,tt2023690,6.5,1h 35m,1h 28m
3965. Playing It Cool,tt2139555,5.9,PG,1h 34m
3966. Happythankyoumoreplease,tt1481572,6.7,2020,1h 40m
"3967. Angus, Thongs and Perfect Snogging",tt0963743,6.3,1h 30m,1h 40m
"3968. Oslo, August 31st",tt1736633,7.6,R,1h 35m
3969. A Brilliant Young Mind,tt3149038,7.1,2005,1h 51m
3970. Antitrust,tt0218817,6.1,1h 53m,1h 48m
3971. Antebellum,tt10065694,5.8,R,1h 45m
3972. Heartbeats,tt1600524,7.0,2023,1h 41m
3973. A Walk in the Woods,tt1178665,6.4,2h 27m,1h 44m
3974. Take This Waltz,tt1592281,6.5,2015,1h 56m
3975. Dogman,tt6768578,7.2,2h 3m,1h 43m
3976. The Bay,tt1713476,5.7,PG,1h 25m
3977. The Night Comes for Us,tt6116856,6.9,2011,2h 1m
3978. Fido,tt0457572,6.7,1h 56m,1h 33m
3979. The Grudge,tt3612126,4.4,R,1h 34m
3980. Dragon Ball Z: Battle of Gods,tt2263944,7.1,2009,1h 25m
3981. My Life as a Zucchini,tt2321405,7.8,1h 38m,1h 10m
3982. On Body and Soul,tt5607714,7.5,R,1h 56m
3983. White Bird in a Blizzard,tt2238050,6.4,2016,1h 31m
3984. The Eye,tt0325655,6.6,1h 40m,1h 39m
3985. Goodbye Christopher Robin,tt1653665,7.1,R,1h 47m
3986. Peaceful Warrior,tt0438315,7.2,2008,2h
3987. Secret Superstar,tt6108090,7.8,1h 49m,2h 30m
3988. The Barbarian Invasions,tt0338135,7.5,PG-13,1h 39m
3989. Max Manus: Man of War,tt1029235,7.3,2003,1h 58m
3990. The Blue Elephant,tt3461252,8.0,1h 24m,2h 50m
3991. Speak,tt0378793,7.2,R,1h 29m
3992. The Conspirator,tt0968264,6.9,2007,2h 2m
3993. The Bélier Family,tt3547740,7.3,1h 30m,1h 46m
3994. Trolls World Tour,tt6587640,6.1,G,1h 31m
3995. The Girl Next Door,tt0830558,6.5,2023,1h 31m
3996. To the Wonder,tt1595656,5.8,1h 49m,1h 52m
3997. Taking Woodstock,tt1127896,6.7,R,2h
3998. Boy,tt1560139,7.5,2016,1h 27m
3999. Turbo Kid,tt3672742,6.7,1h 42m,1h 33m
4000. Fallen Leaves,tt21027780,7.3,R,1h 21m
4001. The Outsider,tt2011311,6.3,2016,2h
4002. A Dog's Journey,tt8385474,7.4,1h 37m,1h 49m
4003. Mirror Game,tt5354160,8.9,R,2h 27m
4004. Knight of Cups,tt2101383,5.6,2010,1h 58m
4005. Charlie Countryman,tt1196948,6.3,1h 50m,1h 43m
4006. The Quiet American,tt0258068,7.0,PG-13,1h 41m
4007. The 12th Man,tt3300980,7.3,2001,2h 15m
4008. Rollerball,tt0246894,3.1,2h 4m,1h 38m
"4009. Big Mommas: Like Father, Like Son",tt1464174,4.5,R,1h 47m
4010. Tanu Weds Manu Returns,tt2140465,7.6,2006,2h 8m
4011. Boy Kills World,tt13923084,6.4,1h 42m,1h 51m
4012. Things We Lost in the Fire,tt0469623,7.1,PG-13,1h 58m
4013. To Strike,tt1821700,7.5,2014,2h 10m
4014. Miss Pettigrew Lives for a Day,tt0970468,7.0,1h 46m,1h 32m
4015. Matilda: The Musical,tt3447590,7.0,R,1h 57m
4016. Son of a Gun,tt2452200,6.4,2015,1h 48m
4017. A Little Bit of Heaven,tt1440161,6.2,1h 41m,1h 46m
4018. Eye See You,tt0160184,5.3,R,1h 36m
4019. Kaabil,tt5460276,7.1,2012,2h 19m
4020. Sirf Ek Bandaa Kaafi Hai,tt24485052,8.0,2h 11m,2h 12m
4021. The Resident,tt1334102,5.3,R,1h 31m
4022. Pad Man,tt7218518,7.9,2006,2h 20m
4023. A Mighty Wind,tt0310281,7.2,2h,1h 31m
4024. The Woman in Black 2: Angel of Death,tt2339741,4.8,R,1h 38m
4025. Win a Date with Tad Hamilton!,tt0335559,5.6,2020,1h 35m
4026. Dirty Dancing: Havana Nights,tt0338096,5.9,1h 41m,1h 26m
4027. The Book of Henry,tt4572792,6.6,2005,1h 45m
4028. Marcel the Shell with Shoes On,tt15339456,7.7,2h 8m,1h 30m
4029. Thunivu,tt15163652,6.1,R,2h 26m
4030. He's All That,tt4590256,4.4,2009,1h 28m
4031. Torque,tt0329691,4.1,1h 39m,1h 24m
4032. All the Old Knives,tt3706352,6.1,R,1h 41m
4033. Thanks for Sharing,tt1932718,6.4,2017,1h 52m
4034. Swallow,tt8372298,6.5,1h 57m,1h 34m
4035. Culpa Mía,tt21909764,6.2,R,1h 57m
4036. Rurouni Kenshin Part I: Origins,tt1979319,7.4,2010,2h 14m
4037. The Prom,tt10161886,5.9,1h 46m,2h 10m
4038. One Life,tt13097932,7.5,R,1h 49m
4039. Third Person,tt2343793,6.3,2003,2h 17m
4040. In Order of Disappearance,tt2675914,7.1,1h 55m,1h 56m
4041. Devotion,tt7693316,6.6,NC-17,2h 19m
4042. The Map of Tiny Perfect Things,tt11080108,6.8,2019,1h 38m
4043. Recep Ivedik,tt1193516,4.9,2h 5m,1h 30m
4044. New Police Story,tt0386005,6.9,PG-13,2h 3m
4045. Three Steps Above Heaven,tt1648216,6.8,2002,1h 58m
4046. See No Evil,tt0437179,5.1,2h 5m,1h 24m
4047. The Prodigy,tt4504044,5.9,R,1h 32m
4048. She's Funny That Way,tt1767372,6.1,2011,1h 33m
4049. Space Sweepers,tt12838766,6.5,2h 17m,2h 16m
4050. A Hidden Life,tt5827916,7.4,R,2h 54m
4051. The Perfect Host,tt1334553,6.7,2003,1h 33m
4052. Mandela: Long Walk to Freedom,tt2304771,7.1,1h 46m,2h 21m
4053. Frontier(s),tt0814685,6.2,PG-13,1h 48m
4054. Missing Link,tt6348138,6.7,2023,1h 33m
4055. The Hating Game,tt8718158,6.2,2h 59m,1h 42m
4056. View from the Top,tt0264150,5.3,2017,1h 27m
4057. The Legend,tt11497716,4.8,2h,2h 41m
4058. Miracles from Heaven,tt4257926,7.1,TV-MA,1h 49m
4059. Ice Princess,tt0396652,6.0,2019,1h 38m
4060. Moxie,tt6432466,6.7,1h 42m,1h 51m
4061. Against the Ice,tt13873302,6.5,R,1h 42m
4062. The Bar,tt5121816,6.3,2011,1h 42m
4063. Cooties,tt2490326,5.7,1h 20m,1h 28m
4064. Bad Santa 2,tt1798603,5.6,R,1h 32m
4065. Suite Française,tt0900387,7.0,2008,1h 47m
4066. The Jane Austen Book Club,tt0866437,6.7,1h 33m,1h 46m
4067. Fathers & Daughters,tt2582502,7.0,PG,1h 56m
4068. Last Flag Flying,tt6018306,6.9,2002,2h 5m
4069. Beyond Borders,tt0294357,6.4,1h 36m,2h 7m
4070. Phir Hera Pheri,tt0419058,7.3,R,2h 33m
4071. Professor Marston & the Wonder Women,tt6133130,7.0,2012,1h 48m
4072. Raise Your Voice,tt0361696,5.8,1h 42m,1h 43m
4073. The Bubble,tt13610562,4.7,R,2h 6m
4074. American Mary,tt1959332,6.2,2012,1h 43m
4075. Beckett,tt10230994,5.7,1h 26m,1h 50m
"4076. Like Father, Like Son",tt2331143,7.8,PG,2h 1m
4077. Two Is a Family,tt5078204,7.3,2005,1h 58m
4078. Spy Kids 4: All the Time in the World,tt1517489,3.6,1h 33m,1h 29m
4079. Domestic Disturbance,tt0249478,5.6,PG-13,1h 29m
4080. Mistress America,tt2872462,6.7,2017,1h 24m
4081. Winnie the Pooh,tt1449283,7.1,1h 51m,1h 3m
4082. Leatherface,tt2620590,5.0,R,1h 30m
4083. Rustom,tt5165344,7.0,2007,2h 28m
4084. Les Misérables,tt10199590,7.6,1h 49m,1h 44m
4085. Catch and Release,tt0395495,5.9,R,2h 4m
4086. Kapoor & Sons,tt4900716,7.7,2007,2h 12m
4087. Heaven Is for Real,tt1929263,5.9,1h 50m,1h 39m
4088. Jay and Silent Bob Reboot,tt6521876,5.6,R,1h 45m
4089. The Unholy,tt9419056,5.1,2014,1h 39m
4090. Bright Star,tt0810784,6.9,2h 30m,1h 59m
4091. Snow Dogs,tt0281373,5.2,R,1h 39m
4092. The Breadwinner,tt3901826,7.7,2013,1h 34m
4093. Sophie Scholl: The Final Days,tt0426578,7.6,1h 57m,2h
4094. Surongo,tt28218009,6.8,Not Rated,2h 30m
4095. Vikrant Rona,tt12015102,6.9,2013,2h 28m
4096. Cry Wolf,tt0384286,5.8,1h 40m,1h 30m
4097. First Daughter,tt0361620,5.1,R,1h 46m
4098. The Magdalene Sisters,tt0318411,7.7,2002,1h 54m
4099. Champions,tt15339570,6.8,1h 41m,2h 4m
4100. The Kid with a Bike,tt1827512,7.4,R,1h 27m
4101. Tekken,tt0411951,4.8,2017,1h 32m
4102. You Got Served,tt0365957,3.9,1h 43m,1h 35m
4103. The Wild Pear Tree,tt6628102,8.0,TV-MA,3h 8m
4104. Hell House LLC,tt4267026,6.4,2009,1h 33m
4105. What Maisie Knew,tt1932767,7.4,1h 36m,1h 39m
4106. Super Troopers 2,tt0859635,6.0,PG,1h 39m
4107. Peter Pan & Wendy,tt5635026,4.4,2004,1h 46m
4108. The Blackcoat's Daughter,tt3286052,5.9,2h 23m,1h 33m
4109. What Just Happened,tt0486674,5.6,PG-13,1h 44m
4110. Evangelion: 1.0 You Are (Not) Alone,tt0923811,7.5,2003,1h 38m
4111. Max,tt3369806,6.6,2h 1m,1h 51m
4112. Family Switch,tt14227048,5.7,R,1h 46m
4113. Your Sister's Sister,tt1742336,6.7,2016,1h 30m
4114. Surviving Christmas,tt0252028,5.5,1h 32m,1h 31m
4115. Jaane Tu... Ya Jaane Na,tt0473367,7.4,R,2h 35m
4116. Rangasthalam,tt7392212,8.2,2011,2h 50m
4117. Emancipation,tt12530246,6.3,1h 45m,2h 12m
4118. Tu Jhoothi Main Makkaar,tt8672856,6.0,R,2h 30m
4119. Megan Leavey,tt4899370,7.1,2012,1h 56m
4120. Night Hunter,tt6533240,5.9,1h 26m,1h 38m
4121. Koi... Mil Gaya,tt0254481,7.1,R,2h 51m
4122. Run Hide Fight,tt11456054,6.3,2021,1h 49m
4123. Jerry and Marge Go Large,tt8323668,6.9,2h 8m,1h 36m
4124. Remember,tt3704050,7.5,R,1h 34m
4125. Mom and Dad,tt5462326,5.6,2023,1h 26m
4126. Devil's Pass,tt1905040,5.7,2h 10m,1h 40m
4127. Bodyguard,tt1729637,4.7,PG-13,2h 10m
4128. Calendar Girls,tt0337909,6.9,2002,1h 48m
4129. Hollywood Ending,tt0278823,6.5,1h 36m,1h 52m
4130. The Secret Life of Bees,tt0416212,7.2,PG-13,1h 54m
4131. Sand Castle,tt2582576,6.3,2015,1h 53m
4132. Life or Something Like It,tt0282687,5.8,1h 36m,1h 43m
4133. Ned Kelly,tt0277941,6.4,PG-13,1h 50m
4134. Atrangi Re,tt9766332,6.5,2006,2h 18m
4135. The Trip,tt13109952,6.9,1h 23m,1h 53m
4136. A Mighty Heart,tt0829459,6.6,PG-13,1h 48m
4137. Grave Encounters 2,tt2231554,5.1,2010,1h 38m
4138. 2.0,tt5080556,6.0,1h 41m,2h 28m
4139. Arjun Reddy,tt7294534,7.9,R,3h 2m
4140. Crooked House,tt1869347,6.3,2023,1h 55m
4141. A Boy Called Christmas,tt10187208,6.7,2h 13m,1h 46m
4142. Noelle,tt5097410,6.3,PG-13,1h 40m
4143. The Way He Looks,tt1702014,7.9,2006,1h 36m
4144. Berlin Syndrome,tt3335606,6.3,1h 44m,1h 56m
4145. The Wild,tt0405469,5.2,PG,1h 22m
4146. Reno 911!: Miami,tt0499554,5.9,2021,1h 24m
4147. Friend Request,tt3352390,5.2,1h 54m,1h 32m
4148. Leaves of Grass,tt1151359,6.4,PG,1h 45m
4149. Lady Macbeth,tt4291600,6.8,2013,1h 29m
4150. Chehre,tt10309902,6.2,1h 58m,2h 19m
4151. Eega,tt2258337,7.7,R,2h 25m
4152. Cha Cha Real Smooth,tt14376344,7.3,2003,1h 47m
4153. Sputnik,tt11905962,6.4,2h 8m,1h 53m
4154. Voyagers,tt9664108,5.5,PG-13,1h 48m
4155. The Lovebirds,tt8851668,6.1,2013,1h 26m
4156. The Warlords,tt0913968,7.0,2h 11m,2h 6m
4157. Holy Spider,tt18550140,7.3,R,1h 58m
4158. Interceptor,tt14174940,4.7,2021,1h 39m
4159. The Little Death,tt2785032,7.0,2h 15m,1h 36m
4160. Till Death,tt11804152,5.9,TV-14,1h 28m
4161. Bad Trip,tt9684220,6.5,2008,1h 26m
4162. Top Five,tt2784678,6.4,1h 40m,1h 42m
4163. Someone Like You,tt0244970,6.1,PG-13,1h 37m
4164. The Goldfinch,tt3864056,6.4,2013,2h 29m
4165. Heartbreaker,tt1465487,6.7,1h 34m,1h 45m
4166. The Disappearance of Alice Creed,tt1379177,6.7,R,1h 40m
4167. Chhapaak,tt9614460,5.4,2023,2h
4168. The Boy and the Beast,tt4272866,7.6,2h 2m,1h 59m
4169. The Promised Land,tt20561198,7.7,R,2h 7m
4170. The Master of Disguise,tt0295427,3.4,2015,1h 20m
4171. Honeymoon,tt3177316,5.7,1h 33m,1h 27m
4172. You Should Have Left,tt8201852,5.4,PG,1h 33m
4173. Fire with Fire,tt1925431,5.6,2008,1h 37m
4174. Jolly LLB 2,tt5982852,7.2,2h 45m,2h 17m
4175. Georgia Rule,tt0791304,5.9,PG-13,1h 53m
4176. Dom Hemingway,tt2402105,6.1,2001,1h 33m
4177. The Pyramid,tt2799166,4.6,1h 46m,1h 29m
4178. The Stranger,tt11897478,6.6,2009,1h 57m
4179. Blinded by the Light,tt8266310,6.9,2h 3m,1h 58m
4180. Heropanti 2,tt11873440,2.3,PG-13,2h 25m
4181. Vanishing on 7th Street,tt1452628,4.9,2023,1h 32m
4182. A Fantastic Woman,tt5639354,7.2,1h 43m,1h 44m
4183. 10 Years,tt1715873,6.1,R,1h 40m
4184. Close,tt5316540,5.7,2006,1h 34m
4185. Tall Girl,tt9252508,5.3,2h 15m,1h 41m
4186. Disenchanted,tt1596342,5.6,R,1h 59m
4187. Mr. Turner,tt2473794,6.8,2018,2h 30m
4188. Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,tt16492678,8.7,1h 51m,1h 27m
4189. Black and Blue,tt7390646,6.4,PG-13,1h 48m
4190. Barefoot,tt2355495,6.5,2017,1h 30m
4191. Code Name: K.O.Z.,tt4458206,1.7,1h 42m,1h 54m
4192. Bhoot Police,tt10083640,6.7,G,2h 9m
4193. Certified Copy,tt1020773,7.2,2006,1h 46m
4194. Love the Coopers,tt2279339,5.8,1h 41m,1h 47m
4195. Agneepath,tt1849718,6.9,Not Rated,2h 54m
4196. A Love Song for Bobby Long,tt0369672,7.1,2003,1h 59m
4197. Shark Night,tt1633356,4.1,1h 37m,1h 30m
4198. Pulse,tt0286751,6.5,R,1h 59m
4199. The Warrior's Way,tt1032751,6.2,2017,1h 40m
4200. Next Goal Wins,tt10767052,6.5,1h 29m,1h 44m
4201. 2 States,tt2372678,6.9,R,2h 29m
4202. Vera Drake,tt0383694,7.6,2005,2h 5m
4203. Little White Lies,tt1440232,7.1,1h 36m,2h 34m
4204. I Want to Eat Your Pancreas,tt7236034,8.1,PG-13,1h 49m
4205. Control,tt0373981,7.6,2022,1h 51m
4206. The Adventures of Pluto Nash,tt0180052,3.9,2h 8m,1h 35m
4207. The Angels' Share,tt1924394,7.0,R,1h 41m
4208. An American Pickle,tt9059704,5.7,2001,1h 28m
4209. Aftermath,tt4581576,5.7,1h 28m,1h 34m
4210. The Poughkeepsie Tapes,tt1010271,5.9,PG,1h 21m
4211. Dead Snow 2: Red vs. Dead,tt2832470,6.8,2002,1h 40m
4212. Mutant Chronicles,tt0490181,5.2,1h 26m,1h 51m
4213. Clown,tt1780798,5.7,PG,1h 40m
4214. The Possession of Hannah Grace,tt5734576,5.2,2019,1h 26m
4215. Open Season 2,tt1107365,5.5,1h 49m,1h 16m
4216. Chalet Girl,tt1487118,6.3,R,1h 37m
4217. Marshall,tt5301662,7.3,2017,1h 58m
4218. An American Haunting,tt0429573,5.0,2h 15m,1h 23m
4219. Windfall,tt15033192,5.7,R,1h 32m
4220. A Guide to Recognizing Your Saints,tt0473488,6.9,2010,1h 40m
4221. Archive,tt6882604,6.4,1h 56m,1h 49m
4222. Escape from Planet Earth,tt0765446,5.8,R,1h 29m
4223. You're Not You,tt1198156,7.3,2014,1h 42m
4224. Bhediya,tt14099334,6.7,1h 47m,2h 36m
4225. New World,tt2625030,7.5,PG-13,2h 15m
4226. The Assistant,tt9000224,6.4,2008,1h 27m
4227. Thappad,tt10964430,7.0,2h 25m,2h 22m
4228. Black Crab,tt6708668,5.7,R,1h 54m
4229. From Justin to Kelly,tt0339034,1.9,2006,1h 21m
4230. Repo! The Genetic Opera,tt0963194,6.4,1h 44m,1h 38m
4231. Awake,tt10418662,4.9,PG-13,1h 36m
4232. The Man Without a Past,tt0311519,7.6,2018,1h 37m
4233. Gabbar Is Back,tt2424988,7.0,1h 50m,2h 8m
4234. Choose or Die,tt11514780,4.8,PG-13,1h 24m
4235. Monsoon Wedding,tt0265343,7.3,2013,1h 54m
4236. In the Cut,tt0199626,5.4,1h 46m,1h 59m
4237. Department Q: The Absent One,tt3140100,7.1,PG,1h 59m
4238. Parental Guidance,tt1047540,6.0,2009,1h 45m
4239. Between Family,tt7642818,7.6,1h 30m,2h 4m
4240. Home on the Range,tt0299172,5.4,R,1h 16m
4241. Ae Dil Hai Mushkil,tt4559006,5.9,2011,2h 38m
4242. The Man,tt0399327,5.5,1h 32m,1h 23m
4243. Colette,tt5437928,6.7,R,1h 51m
4244. Room in Rome,tt1263750,6.0,2016,1h 47m
4245. The Innocents,tt4028464,7.0,2h 7m,1h 57m
4246. Raksha Bandhan,tt12834962,5.4,PG-13,1h 48m
4247. Take the Lead,tt0446046,6.6,2009,1h 58m
4248. Flawless,tt0780516,6.7,1h 41m,1h 48m
4249. A Prayer Before Dawn,tt4080956,6.8,Not Rated,1h 56m
4250. Mayhem,tt4348012,6.4,2011,1h 26m
4251. Hidden,tt2131532,6.4,1h 36m,1h 24m
4252. City by the Sea,tt0269095,6.1,PG-13,1h 48m
4253. The Ottoman Lieutenant,tt4943322,6.4,2014,1h 46m
4254. Free Birds,tt1621039,5.8,1h 54m,1h 31m
4255. Benedetta,tt6823148,6.7,R,2h 11m
4256. Bad Samaritan,tt3203528,6.4,2002,1h 50m
4257. Love & Friendship,tt3068194,6.4,1h 41m,1h 30m
4258. Godsend,tt0335121,4.8,PG-13,1h 42m
4259. Universal Soldier: Regeneration,tt1288403,5.3,2018,1h 37m
4260. Dear White People,tt2235108,6.2,1h 39m,1h 48m
4261. Lucky,tt5859238,7.3,TV-14,1h 28m
4262. Barney's Version,tt1423894,7.3,2001,2h 14m
4263. Nights in Rodanthe,tt0956038,6.0,1h 51m,1h 37m
4264. Let's Go to Prison,tt0454987,5.9,R,1h 24m
4265. Special Correspondents,tt4181052,5.9,2023,1h 41m
4266. Bang Bang,tt2905838,5.6,2h 21m,2h 33m
4267. Sorry We Missed You,tt8359816,7.6,PG-13,1h 41m
4268. Frozen River,tt0978759,7.1,2016,1h 37m
4269. Welcome,tt0488798,7.1,1h 51m,2h 30m
4270. The Bye Bye Man,tt4030600,4.3,R,1h 36m
4271. Stomp the Yard,tt0775539,5.4,2022,1h 55m
4272. Heaven,tt0246677,6.9,1h 43m,1h 37m
4273. Wanted,tt1084972,6.6,R,2h 27m
4274. Welcome to Marwen,tt3289724,6.2,2022,1h 56m
4275. Eagle vs Shark,tt0494222,6.7,1h 45m,1h 28m
4276. Crocodile Dundee in Los Angeles,tt0231402,4.8,PG,1h 35m
4277. Mississippi Grind,tt2349144,6.4,2023,1h 48m
4278. Birthday Girl,tt0188453,6.0,1h 40m,1h 33m
4279. Millions,tt0366777,6.8,R,1h 38m
4280. The Perfect Score,tt0314498,5.7,2003,1h 33m
4281. Eight Crazy Nights,tt0271263,5.3,2h 10m,1h 16m
4282. Obvious Child,tt2910274,6.7,R,1h 24m
4283. Seeking True Love,tt6967980,7.5,2018,1h 56m
4284. The Woman,tt1714208,6.0,1h 44m,1h 43m
4285. No,tt2059255,7.4,PG-13,1h 58m
4286. Get a Job,tt1468846,5.3,2018,1h 23m
"4287. The Gangster, the Cop, the Devil",tt10208198,7.0,2h 20m,1h 49m
4288. Badlapur,tt3678782,7.4,R,2h 14m
4289. Queenpins,tt9054192,6.4,2005,1h 50m
4290. Never Look Away,tt5311542,7.7,1h 58m,3h 9m
4291. Werewolves Within,tt9288692,6.0,PG-13,1h 37m
4292. Get on Up,tt2473602,6.9,2004,2h 19m
4293. The Art of the Steal,tt2172985,6.3,1h 44m,1h 30m
4294. The Contract,tt0445946,5.6,PG-13,1h 36m
4295. Beverly Hills Chihuahua,tt1014775,3.9,2003,1h 31m
4296. The Miseducation of Cameron Post,tt6257174,6.6,1h 25m,1h 31m
4297. Jessabelle,tt2300975,5.4,G,1h 30m
4298. Sarpatta Parambarai,tt11580854,8.5,2014,2h 53m
4299. The Good German,tt0452624,6.0,1h 37m,1h 45m
4300. Anbe Sivam,tt0367495,8.6,PG-13,2h 40m
4301. The Little Hours,tt5666304,5.8,2017,1h 29m
"4302. Where'd You Go, Bernadette",tt2365580,6.5,1h 34m,1h 49m
"4303. I'm a Cyborg, But That's OK",tt0497137,6.9,TV-MA,1h 47m
4304. Trapped,tt0280380,6.1,2013,1h 46m
4305. The Assassination of Richard Nixon,tt0364961,6.9,1h 56m,1h 35m
4306. Lakshya,tt0323013,7.8,R,3h 6m
4307. Gambit,tt0404978,5.7,2012,1h 29m
4308. The Hunting Party,tt0455782,6.8,1h 49m,1h 41m
4309. Afflicted,tt2309961,6.2,R,1h 25m
4310. A Thursday,tt13028258,7.6,2015,2h 8m
4311. 2:22,tt1131724,5.7,2h 12m,1h 38m
4312. Becky,tt10314450,6.0,Not Rated,1h 33m
4313. Bird Box: Barcelona,tt14400246,5.3,2002,1h 52m
4314. Krrish 3,tt1029231,5.3,2h 4m,2h 32m
4315. A Moment to Remember,tt0428870,8.1,PG-13,1h 57m
4316. Behind the Mask: The Rise of Leslie Vernon,tt0437857,6.7,2007,1h 32m
4317. Super Dark Times,tt5112578,6.6,1h 42m,1h 43m
4318. My Life Without Me,tt0314412,7.4,R,1h 46m
4319. The Twilight Samurai,tt0351817,8.1,2002,2h 9m
4320. Dolphin Tale,tt1564349,6.8,1h 48m,1h 53m
4321. Bloody Sunday,tt0280491,7.6,PG-13,1h 51m
4322. Someone Great,tt8075260,6.2,2010,1h 32m
4323. Evangelion: 2.0 You Can (Not) Advance,tt0860906,7.9,2h 5m,1h 52m
4324. Chup,tt15654262,7.5,PG-13,2h 15m
4325. Terminal,tt4463816,5.4,2020,1h 35m
4326. Maanaadu,tt4983780,8.2,2h 33m,2h 27m
4327. Losers' Club,tt1808223,7.4,2016,1h 45m
4328. Angel Eyes,tt0225071,5.7,1h 53m,1h 42m
4329. Amazing Grace,tt0454776,7.4,PG,1h 58m
4330. Jhund,tt8983228,7.4,2017,2h 56m
4331. A Little Chaos,tt2639254,6.5,1h 53m,1h 57m
4332. Crazy/Beautiful,tt0250224,6.4,R,1h 39m
4333. All the King's Men,tt0405676,6.1,2006,2h 8m
4334. Birdemic: Shock and Terror,tt1316037,1.7,2h 12m,1h 45m
4335. Rim of the World,tt8179388,5.3,R,1h 38m
4336. The Accidental Husband,tt0809504,5.6,2005,1h 30m
4337. Stormbreaker,tt0457495,5.1,1h 44m,1h 33m
4338. Pusher II,tt0396184,7.3,PG-13,1h 40m
4339. Joy Ride,tt15268244,6.4,2019,1h 35m
4340. Lost Girls,tt3111426,6.2,1h 57m,1h 35m
4341. Albert Nobbs,tt1602098,6.7,PG-13,1h 53m
4342. Over Her Dead Body,tt0785007,5.3,2011,1h 35m
4343. Rage,tt2401807,5.0,1h 27m,1h 32m
4344. The Wolf of Snow Hollow,tt11140488,6.2,PG-13,1h 25m
4345. Tuck Everlasting,tt0283084,6.6,2016,1h 30m
4346. Buffalo Soldiers,tt0252299,6.7,2h 41m,1h 38m
4347. ATM,tt1603257,4.7,R,1h 30m
4348. Blacklight,tt14060094,4.8,2023,1h 44m
4349. Magadheera,tt1447500,7.7,2h 11m,2h 46m
4350. Red Cliff II,tt1326972,7.5,PG-13,2h 22m
4351. Fading Gigolo,tt2258345,6.2,2006,1h 30m
4352. The War with Grandpa,tt4532038,5.7,2h 3m,1h 34m
4353. The Boys in the Boat,tt1856080,7.0,PG-13,2h 3m
4354. Madras Cafe,tt2855648,7.6,2001,2h 10m
4355. Man of the House,tt0331933,5.5,1h 52m,1h 40m
4356. Rose Island,tt10287954,7.0,PG-13,1h 57m
4357. Street Fighter: The Legend of Chun-Li,tt0891592,3.7,2013,1h 36m
4358. Anna,tt1715336,6.4,1h 55m,1h 39m
4359. Over the Moon,tt7488208,6.3,R,1h 35m
4360. The Pact,tt2040560,5.7,2018,1h 29m
4361. It's Only the End of the World,tt4645368,6.8,1h 58m,1h 37m
4362. Let It Snow,tt1950235,5.9,PG-13,1h 32m
4363. Starter for 10,tt0477095,6.7,2014,1h 32m
4364. Manderlay,tt0342735,7.2,1h 39m,2h 19m
4365. Dragon Wars: D-War,tt0372873,3.5,PG-13,1h 47m
